Region,Product,Channel,Month,Scenario,StoreId,CustomerSegment,Revenue,Cost,Units,Discount
North,Gamma,Distributor,Jun,Actual,S004,MidMarket,9668.2,6090.97,84,483.41
North,Gamma,Distributor,Jun,Actual,S004,Enterprise,9821.06,6187.27,85,491.05
North,Gamma,Distributor,Jun,Actual,S005,SMB,9497.8,5983.61,82,474.89
North,Gamma,Distributor,Jun,Actual,S005,MidMarket,9525.67,6001.17,82,476.28
North,Gamma,Distributor,Jun,Actual,S005,Enterprise,9922.53,6251.19,86,496.13
North,Gamma,Distributor,Jun,Actual,S006,SMB,9679.27,6097.94,84,483.96
North,Gamma,Distributor,Jun,Actual,S006,MidMarket,9888.13,6229.52,85,494.41
North,Gamma,Distributor,Jun,Actual,S006,Enterprise,9984.99,6290.54,86,499.25
North,Gamma,Distributor,Jun,Actual,S007,SMB,9528.73,6003.1,82,476.44
North,Gamma,Distributor,Jun,Actual,S007,MidMarket,9621.6,6061.61,83,481.08
North,Gamma,Distributor,Jun,Actual,S007,Enterprise,9962.46,6276.35,86,498.12
North,Gamma,Distributor,Jun,Actual,S008,SMB,9443.2,5949.22,82,472.16
North,Gamma,Distributor,Jun,Actual,S008,MidMarket,10057.06,6335.95,87,502.85
North,Gamma,Distributor,Jun,Actual,S008,Enterprise,10227.93,6443.6,88,511.4
North,Gamma,Distributor,Jun,Actual,S009,SMB,9534.67,6006.84,82,476.73
North,Gamma,Distributor,Jun,Actual,S009,MidMarket,9709.53,6117.0,84,485.48
North,Gamma,Distributor,Jun,Actual,S009,Enterprise,10354.39,6523.27,90,517.72
North,Gamma,Distributor,Jun,Budget,S001,SMB,8650.96,5450.1,75,432.55
North,Gamma,Distributor,Jun,Budget,S001,MidMarket,9015.52,5679.78,78,450.78
North,Gamma,Distributor,Jun,Budget,S001,Enterprise,8948.07,5637.28,77,447.4
North,Gamma,Distributor,Jun,Budget,S002,SMB,8874.1,5590.68,77,443.71
North,Gamma,Distributor,Jun,Budget,S002,MidMarket,9145.65,5761.76,79,457.28
North,Gamma,Distributor,Jun,Budget,S002,Enterprise,9029.2,5688.4,78,451.46
North,Gamma,Distributor,Jun,Budget,S003,SMB,9056.24,5705.43,78,452.81
North,Gamma,Distributor,Jun,Budget,S003,MidMarket,9167.79,5775.71,79,458.39
North,Gamma,Distributor,Jun,Budget,S003,Enterprise,9121.34,5746.44,79,456.07
North,Gamma,Distributor,Jun,Budget,S004,SMB,8896.38,5604.72,77,444.82
North,Gamma,Distributor,Jun,Budget,S004,MidMarket,8929.93,5625.86,77,446.5
North,Gamma,Distributor,Jun,Budget,S004,Enterprise,9331.48,5878.83,81,466.57
North,Gamma,Distributor,Jun,Budget,S005,SMB,8765.52,5522.28,76,438.28
North,Gamma,Distributor,Jun,Budget,S005,MidMarket,9062.07,5709.1,78,453.1
North,Gamma,Distributor,Jun,Budget,S005,Enterprise,9387.62,5914.2,81,469.38
North,Gamma,Distributor,Jun,Budget,S006,SMB,8954.65,5641.43,77,447.73
North,Gamma,Distributor,Jun,Budget,S006,MidMarket,9435.2,5944.18,82,471.76
North,Gamma,Distributor,Jun,Budget,S006,Enterprise,9389.75,5915.54,81,469.49
North,Gamma,Distributor,Jun,Budget,S007,SMB,8906.79,5611.28,77,445.34
North,Gamma,Distributor,Jun,Budget,S007,MidMarket,9405.34,5925.36,81,470.27
North,Gamma,Distributor,Jun,Budget,S007,Enterprise,9412.89,5930.12,81,470.64
North,Gamma,Distributor,Jun,Budget,S008,SMB,9162.93,5772.65,79,458.15
North,Gamma,Distributor,Jun,Budget,S008,MidMarket,9143.48,5760.39,79,457.17
North,Gamma,Distributor,Jun,Budget,S008,Enterprise,9353.03,5892.41,81,467.65
North,Gamma,Distributor,Jun,Budget,S009,SMB,9220.07,5808.64,80,461.0
North,Gamma,Distributor,Jun,Budget,S009,MidMarket,9437.62,5945.7,82,471.88
North,Gamma,Distributor,Jun,Budget,S009,Enterprise,9531.17,6004.64,82,476.56
North,Gamma,Distributor,Jul,Actual,S001,SMB,9139.47,5757.87,79,456.97
North,Gamma,Distributor,Jul,Actual,S001,MidMarket,9166.84,5775.11,79,458.34
North,Gamma,Distributor,Jul,Actual,S001,Enterprise,9745.21,6139.48,84,487.26
North,Gamma,Distributor,Jul,Actual,S002,SMB,9305.32,5862.35,80,465.27
North,Gamma,Distributor,Jul,Actual,S002,MidMarket,9658.69,6084.97,83,482.93
North,Gamma,Distributor,Jul,Actual,S002,Enterprise,9523.06,5999.53,82,476.15
North,Gamma,Distributor,Jul,Actual,S003,SMB,9275.16,5843.35,80,463.76
North,Gamma,Distributor,Jul,Actual,S003,MidMarket,9563.53,6025.02,83,478.18
North,Gamma,Distributor,Jul,Actual,S003,Enterprise,9694.9,6107.79,84,484.75
North,Gamma,Distributor,Jul,Actual,S004,SMB,9298.0,5857.74,80,464.9
North,Gamma,Distributor,Jul,Actual,S004,MidMarket,9316.37,5869.31,81,465.82
North,Gamma,Distributor,Jul,Actual,S004,Enterprise,9889.74,6230.54,85,494.49
North,Gamma,Distributor,Jul,Actual,S005,SMB,9261.84,5834.96,80,463.09
North,Gamma,Distributor,Jul,Actual,S005,MidMarket,9473.21,5968.12,82,473.66
North,Gamma,Distributor,Jul,Actual,S005,Enterprise,9725.58,6127.12,84,486.28
North,Gamma,Distributor,Jul,Actual,S006,SMB,9591.69,6042.76,83,479.58
North,Gamma,Distributor,Jul,Actual,S006,MidMarket,9782.06,6162.7,85,489.1
North,Gamma,Distributor,Jul,Actual,S006,Enterprise,10051.43,6332.4,87,502.57
North,Gamma,Distributor,Jul,Actual,S007,SMB,9667.53,6090.54,84,483.38
North,Gamma,Distributor,Jul,Actual,S007,MidMarket,9507.9,5989.98,82,475.39
North,Gamma,Distributor,Jul,Actual,S007,Enterprise,9986.27,6291.35,86,499.31
North,Gamma,Distributor,Jul,Actual,S008,SMB,9366.37,5900.81,81,468.32
North,Gamma,Distributor,Jul,Actual,S008,MidMarket,9938.74,6261.41,86,496.94
North,Gamma,Distributor,Jul,Actual,S008,Enterprise,10191.11,6420.4,88,509.56
North,Gamma,Distributor,Jul,Actual,S009,SMB,9642.21,6074.59,83,482.11
North,Gamma,Distributor,Jul,Actual,S009,MidMarket,9678.58,6097.51,84,483.93
North,Gamma,Distributor,Jul,Actual,S009,Enterprise,9985.95,6291.15,86,499.3
North,Gamma,Distributor,Jul,Budget,S001,SMB,8552.23,5387.9,74,427.61
North,Gamma,Distributor,Jul,Budget,S001,MidMarket,8688.67,5473.86,75,434.43
North,Gamma,Distributor,Jul,Budget,S001,Enterprise,9025.12,5685.83,78,451.26
North,Gamma,Distributor,Jul,Budget,S002,SMB,8494.84,5351.75,73,424.74
North,Gamma,Distributor,Jul,Budget,S002,MidMarket,8773.28,5527.17,76,438.66
North,Gamma,Distributor,Jul,Budget,S002,Enterprise,9184.73,5786.38,79,459.24
North,Gamma,Distributor,Jul,Budget,S003,SMB,8928.45,5624.92,77,446.42
North,Gamma,Distributor,Jul,Budget,S003,MidMarket,8939.9,5632.14,77,447.0
North,Gamma,Distributor,Jul,Budget,S003,Enterprise,9162.34,5772.27,79,458.12
North,Gamma,Distributor,Jul,Budget,S004,SMB,9032.06,5690.2,78,451.6
North,Gamma,Distributor,Jul,Budget,S004,MidMarket,9067.51,5712.53,78,453.38
North,Gamma,Distributor,Jul,Budget,S004,Enterprise,9102.96,5734.86,79,455.15
North,Gamma,Distributor,Jul,Budget,S005,SMB,8893.67,5603.01,77,444.68
North,Gamma,Distributor,Jul,Budget,S005,MidMarket,8989.12,5663.15,78,449.46
North,Gamma,Distributor,Jul,Budget,S005,Enterprise,9305.57,5862.51,80,465.28
North,Gamma,Distributor,Jul,Budget,S006,SMB,8839.28,5568.75,76,441.96
North,Gamma,Distributor,Jul,Budget,S006,MidMarket,9141.73,5759.29,79,457.09
North,Gamma,Distributor,Jul,Budget,S006,Enterprise,9102.18,5734.37,79,455.11
North,Gamma,Distributor,Jul,Budget,S007,SMB,8867.9,5586.78,77,443.39
North,Gamma,Distributor,Jul,Budget,S007,MidMarket,9072.34,5715.57,78,453.62
North,Gamma,Distributor,Jul,Budget,S007,Enterprise,9526.79,6001.88,82,476.34
North,Gamma,Distributor,Jul,Budget,S008,SMB,8974.51,5653.94,78,448.73
North,Gamma,Distributor,Jul,Budget,S008,MidMarket,9258.96,5833.14,80,462.95
North,Gamma,Distributor,Jul,Budget,S008,Enterprise,9233.4,5817.04,80,461.67
North,Gamma,Distributor,Jul,Budget,S009,SMB,9207.12,5800.49,80,460.36
North,Gamma,Distributor,Jul,Budget,S009,MidMarket,9337.57,5882.67,81,466.88
North,Gamma,Distributor,Jul,Budget,S009,Enterprise,9557.02,6020.92,83,477.85
North,Gamma,Distributor,Aug,Actual,S001,SMB,9289.67,5852.49,80,464.48
North,Gamma,Distributor,Aug,Actual,S001,MidMarket,9242.68,5822.89,80,462.13
North,Gamma,Distributor,Aug,Actual,S001,Enterprise,9770.69,6155.53,84,488.53
North,Gamma,Distributor,Aug,Actual,S002,SMB,9247.17,5825.72,80,462.36
North,Gamma,Distributor,Aug,Actual,S002,MidMarket,9445.18,5950.46,82,472.26
North,Gamma,Distributor,Aug,Actual,S002,Enterprise,9396.19,5919.6,81,469.81
North,Gamma,Distributor,Aug,Actual,S003,SMB,9329.68,5877.7,81,466.48
North,Gamma,Distributor,Aug,Actual,S003,MidMarket,9263.69,5836.12,80,463.18
North,Gamma,Distributor,Aug,Actual,S003,Enterprise,9565.7,6026.39,83,478.29
North,Gamma,Distributor,Aug,Actual,S004,SMB,9098.18,5731.85,79,454.91
North,Gamma,Distributor,Aug,Actual,S004,MidMarket,9370.19,5903.22,81,468.51
North,Gamma,Distributor,Aug,Actual,S004,Enterprise,9614.2,6056.95,83,480.71
North,Gamma,Distributor,Aug,Actual,S005,SMB,9149.68,5764.3,79,457.48
North,Gamma,Distributor,Aug,Actual,S005,MidMarket,9393.69,5918.02,81,469.68
North,Gamma,Distributor,Aug,Actual,S005,Enterprise,9701.7,6112.07,84,485.09
North,Gamma,Distributor,Aug,Actual,S006,SMB,9498.18,5983.85,82,474.91
North,Gamma,Distributor,Aug,Actual,S006,MidMarket,9425.19,5937.87,81,471.26
North,Gamma,Distributor,Aug,Actual,S006,Enterprise,9824.2,6189.25,85,491.21
North,Gamma,Distributor,Aug,Actual,S007,SMB,9393.69,5918.02,81,469.68
North,Gamma,Distributor,Aug,Actual,S007,MidMarket,9619.7,6060.41,83,480.99
North,Gamma,Distributor,Aug,Actual,S007,Enterprise,9920.71,6250.05,86,496.04
North,Gamma,Distributor,Aug,Actual,S008,SMB,9318.19,5870.46,81,465.91
North,Gamma,Distributor,Aug,Actual,S008,MidMarket,9752.2,6143.89,84,487.61
North,Gamma,Distributor,Aug,Actual,S008,Enterprise,9864.21,6214.45,85,493.21
North,Gamma,Distributor,Aug,Actual,S009,SMB,9516.69,5995.51,82,475.83
North,Gamma,Distributor,Aug,Actual,S009,MidMarket,9605.7,6051.59,83,480.29
North,Gamma,Distributor,Aug,Actual,S009,Enterprise,9969.71,6280.92,86,498.49
North,Gamma,Distributor,Aug,Budget,S001,SMB,8657.83,5454.43,75,432.89
North,Gamma,Distributor,Aug,Budget,S001,MidMarket,8805.24,5547.3,76,440.26
North,Gamma,Distributor,Aug,Budget,S001,Enterprise,9082.65,5722.07,78,454.13
North,Gamma,Distributor,Aug,Budget,S002,SMB,8852.18,5576.87,76,442.61
North,Gamma,Distributor,Aug,Budget,S002,MidMarket,8909.59,5613.04,77,445.48
North,Gamma,Distributor,Aug,Budget,S002,Enterprise,9253.0,5829.39,80,462.65
North,Gamma,Distributor,Aug,Budget,S003,SMB,8519.54,5367.31,74,425.98
North,Gamma,Distributor,Aug,Budget,S003,MidMarket,8912.95,5615.16,77,445.65
North,Gamma,Distributor,Aug,Budget,S003,Enterprise,8911.35,5614.15,77,445.57
North,Gamma,Distributor,Aug,Budget,S004,SMB,8730.89,5500.46,75,436.54
North,Gamma,Distributor,Aug,Budget,S004,MidMarket,8825.3,5559.94,76,441.26
North,Gamma,Distributor,Aug,Budget,S004,Enterprise,8946.71,5636.43,77,447.34
North,Gamma,Distributor,Aug,Budget,S005,SMB,8625.24,5433.9,75,431.26
North,Gamma,Distributor,Aug,Budget,S005,MidMarket,8888.65,5599.85,77,444.43
North,Gamma,Distributor,Aug,Budget,S005,Enterprise,9356.06,5894.32,81,467.8
North,Gamma,Distributor,Aug,Budget,S006,SMB,8809.59,5550.04,76,440.48
North,Gamma,Distributor,Aug,Budget,S006,MidMarket,9094.0,5729.22,79,454.7
North,Gamma,Distributor,Aug,Budget,S006,Enterprise,9001.41,5670.89,78,450.07
North,Gamma,Distributor,Aug,Budget,S007,SMB,9071.95,5715.33,78,453.6
North,Gamma,Distributor,Aug,Budget,S007,MidMarket,9009.35,5675.89,78,450.47
North,Gamma,Distributor,Aug,Budget,S007,Enterprise,9510.76,5991.78,82,475.54
North,Gamma,Distributor,Aug,Budget,S008,SMB,8682.3,5469.85,75,434.12
North,Gamma,Distributor,Aug,Budget,S008,MidMarket,9123.71,5747.94,79,456.19
North,Gamma,Distributor,Aug,Budget,S008,Enterprise,9142.12,5759.54,79,457.11
North,Gamma,Distributor,Aug,Budget,S009,SMB,8826.65,5560.79,76,441.33
North,Gamma,Distributor,Aug,Budget,S009,MidMarket,9342.06,5885.5,81,467.1
North,Gamma,Distributor,Aug,Budget,S009,Enterprise,9318.47,5870.64,81,465.92
North,Gamma,Distributor,Sep,Actual,S001,SMB,9416.44,5932.36,81,470.82
North,Gamma,Distributor,Sep,Actual,S001,MidMarket,9417.53,5933.04,81,470.88
North,Gamma,Distributor,Sep,Actual,S001,Enterprise,9595.63,6045.25,83,479.78
North,Gamma,Distributor,Sep,Actual,S002,SMB,9309.21,5864.8,80,465.46
North,Gamma,Distributor,Sep,Actual,S002,MidMarket,9435.31,5944.25,82,471.77
North,Gamma,Distributor,Sep,Actual,S002,Enterprise,9598.41,6047.0,83,479.92
North,Gamma,Distributor,Sep,Actual,S003,SMB,9376.99,5907.5,81,468.85
North,Gamma,Distributor,Sep,Actual,S003,MidMarket,9485.08,5975.6,82,474.25
North,Gamma,Distributor,Sep,Actual,S003,Enterprise,9653.18,6081.5,83,482.66
North,Gamma,Distributor,Sep,Actual,S004,SMB,9441.76,5948.31,82,472.09
North,Gamma,Distributor,Sep,Actual,S004,MidMarket,9715.86,6120.99,84,485.79
North,Gamma,Distributor,Sep,Actual,S004,Enterprise,9719.95,6123.57,84,486.0
North,Gamma,Distributor,Sep,Actual,S005,SMB,9380.53,5909.73,81,469.03
North,Gamma,Distributor,Sep,Actual,S005,MidMarket,9422.63,5936.26,81,471.13
North,Gamma,Distributor,Sep,Actual,S005,Enterprise,9586.73,6039.64,83,479.34
North,Gamma,Distributor,Sep,Actual,S006,SMB,9471.31,5966.93,82,473.57
North,Gamma,Distributor,Sep,Actual,S006,MidMarket,9404.41,5924.78,81,470.22
North,Gamma,Distributor,Sep,Actual,S006,Enterprise,10003.5,6302.2,86,500.18
North,Gamma,Distributor,Sep,Actual,S007,SMB,9623.08,6062.54,83,481.15
North,Gamma,Distributor,Sep,Actual,S007,MidMarket,9553.18,6018.5,83,477.66
North,Gamma,Distributor,Sep,Actual,S007,Enterprise,9797.28,6172.29,85,489.86
North,Gamma,Distributor,Sep,Actual,S008,SMB,9301.86,5860.17,80,465.09
North,Gamma,Distributor,Sep,Actual,S008,MidMarket,9632.95,6068.76,83,481.65
North,Gamma,Distributor,Sep,Actual,S008,Enterprise,9815.05,6183.48,85,490.75
North,Gamma,Distributor,Sep,Actual,S009,SMB,9612.63,6055.96,83,480.63
North,Gamma,Distributor,Sep,Actual,S009,MidMarket,9691.73,6105.79,84,484.59
North,Gamma,Distributor,Sep,Actual,S009,Enterprise,9837.82,6197.83,85,491.89
North,Gamma,Distributor,Sep,Budget,S001,SMB,8772.03,5526.38,76,438.6
North,Gamma,Distributor,Sep,Budget,S001,MidMarket,8801.7,5545.07,76,440.09
North,Gamma,Distributor,Sep,Budget,S001,Enterprise,9051.37,5702.36,78,452.57
North,Gamma,Distributor,Sep,Budget,S002,SMB,8801.7,5545.07,76,440.09
North,Gamma,Distributor,Sep,Budget,S002,MidMarket,9011.37,5677.16,78,450.57
North,Gamma,Distributor,Sep,Budget,S002,Enterprise,9203.04,5797.92,80,460.15
North,Gamma,Distributor,Sep,Budget,S003,SMB,8723.37,5495.72,75,436.17
North,Gamma,Distributor,Sep,Budget,S003,MidMarket,8946.04,5636.01,77,447.3
North,Gamma,Distributor,Sep,Budget,S003,Enterprise,9120.71,5746.05,79,456.04
North,Gamma,Distributor,Sep,Budget,S004,SMB,8576.03,5402.9,74,428.8
North,Gamma,Distributor,Sep,Budget,S004,MidMarket,9006.71,5674.23,78,450.34
North,Gamma,Distributor,Sep,Budget,S004,Enterprise,8966.38,5648.82,77,448.32
North,Gamma,Distributor,Sep,Budget,S005,SMB,8704.7,5483.96,75,435.24
North,Gamma,Distributor,Sep,Budget,S005,MidMarket,9158.37,5769.77,79,457.92
North,Gamma,Distributor,Sep,Budget,S005,Enterprise,9235.04,5818.08,80,461.75
North,Gamma,Distributor,Sep,Budget,S006,SMB,9037.37,5693.54,78,451.87
North,Gamma,Distributor,Sep,Budget,S006,MidMarket,8998.04,5668.77,78,449.9
North,Gamma,Distributor,Sep,Budget,S006,Enterprise,9282.71,5848.11,80,464.14
North,Gamma,Distributor,Sep,Budget,S007,SMB,9086.04,5724.21,79,454.3
North,Gamma,Distributor,Sep,Budget,S007,MidMarket,9246.71,5825.43,80,462.34
North,Gamma,Distributor,Sep,Budget,S007,Enterprise,9075.38,5717.49,78,453.77
North,Gamma,Distributor,Sep,Budget,S008,SMB,9102.71,5734.71,79,455.14
North,Gamma,Distributor,Sep,Budget,S008,MidMarket,9276.38,5844.12,80,463.82
North,Gamma,Distributor,Sep,Budget,S008,Enterprise,9328.05,5876.67,81,466.4
North,Gamma,Distributor,Sep,Budget,S009,SMB,9041.37,5696.06,78,452.07
North,Gamma,Distributor,Sep,Budget,S009,MidMarket,9068.04,5712.87,78,453.4
North,Gamma,Distributor,Sep,Budget,S009,Enterprise,9368.72,5902.29,81,468.44
North,Gamma,Distributor,Oct,Actual,S001,SMB,9155.96,5768.25,79,457.8
North,Gamma,Distributor,Oct,Actual,S001,MidMarket,9687.3,6103.0,84,484.37
North,Gamma,Distributor,Oct,Actual,S001,Enterprise,9942.64,6263.86,86,497.13
North,Gamma,Distributor,Oct,Actual,S002,SMB,9489.8,5978.57,82,474.49
North,Gamma,Distributor,Oct,Actual,S002,MidMarket,9747.14,6140.7,84,487.36
North,Gamma,Distributor,Oct,Actual,S002,Enterprise,9696.48,6108.78,84,484.82
North,Gamma,Distributor,Oct,Actual,S003,SMB,9359.63,5896.57,81,467.98
North,Gamma,Distributor,Oct,Actual,S003,MidMarket,9861.97,6213.04,85,493.1
North,Gamma,Distributor,Oct,Actual,S003,Enterprise,9638.32,6072.14,83,481.92
North,Gamma,Distributor,Oct,Actual,S004,SMB,9489.47,5978.37,82,474.47
North,Gamma,Distributor,Oct,Actual,S004,MidMarket,9600.81,6048.51,83,480.04
North,Gamma,Distributor,Oct,Actual,S004,Enterprise,9852.15,6206.85,85,492.61
North,Gamma,Distributor,Oct,Actual,S005,SMB,9752.3,6143.95,84,487.62
North,Gamma,Distributor,Oct,Actual,S005,MidMarket,9936.64,6260.08,86,496.83
North,Gamma,Distributor,Oct,Actual,S005,Enterprise,9769.99,6155.09,84,488.5
North,Gamma,Distributor,Oct,Actual,S006,SMB,9587.14,6039.9,83,479.36
North,Gamma,Distributor,Oct,Actual,S006,MidMarket,10013.48,6308.49,87,500.67
North,Gamma,Distributor,Oct,Actual,S006,Enterprise,9837.82,6197.83,85,491.89
North,Gamma,Distributor,Oct,Actual,S007,SMB,9811.97,6181.54,85,490.6
North,Gamma,Distributor,Oct,Actual,S007,MidMarket,10037.32,6323.51,87,501.87
North,Gamma,Distributor,Oct,Actual,S007,Enterprise,9950.66,6268.92,86,497.53
North,Gamma,Distributor,Oct,Actual,S008,SMB,9573.81,6031.5,83,478.69
North,Gamma,Distributor,Oct,Actual,S008,MidMarket,10089.15,6356.16,87,504.46
North,Gamma,Distributor,Oct,Actual,S008,Enterprise,10258.49,6462.85,89,512.92
North,Gamma,Distributor,Oct,Actual,S009,SMB,9819.64,6186.37,85,490.98
North,Gamma,Distributor,Oct,Actual,S009,MidMarket,10077.99,6349.13,87,503.9
North,Gamma,Distributor,Oct,Actual,S009,Enterprise,10112.33,6370.77,87,505.62
North,Gamma,Distributor,Oct,Budget,S001,SMB,8982.72,5659.11,78,449.14
North,Gamma,Distributor,Oct,Budget,S001,MidMarket,9100.62,5733.39,79,455.03
North,Gamma,Distributor,Oct,Budget,S001,Enterprise,9244.53,5824.05,80,462.23
North,Gamma,Distributor,Oct,Budget,S002,SMB,8914.45,5616.1,77,445.72
North,Gamma,Distributor,Oct,Budget,S002,MidMarket,9005.35,5673.37,78,450.27
North,Gamma,Distributor,Oct,Budget,S002,Enterprise,9065.25,5711.11,78,453.26
North,Gamma,Distributor,Oct,Budget,S003,SMB,8955.17,5641.76,77,447.76
North,Gamma,Distributor,Oct,Budget,S003,MidMarket,8906.08,5610.83,77,445.3
North,Gamma,Distributor,Oct,Budget,S003,Enterprise,9430.98,5941.52,82,471.55
North,Gamma,Distributor,Oct,Budget,S004,SMB,8793.9,5540.16,76,439.69
North,Gamma,Distributor,Oct,Budget,S004,MidMarket,9299.8,5858.87,80,464.99
North,Gamma,Distributor,Oct,Budget,S004,Enterprise,9183.7,5785.73,79,459.19
North,Gamma,Distributor,Oct,Budget,S005,SMB,9149.62,5764.26,79,457.48
North,Gamma,Distributor,Oct,Budget,S005,MidMarket,8962.53,5646.39,77,448.13
North,Gamma,Distributor,Oct,Budget,S005,Enterprise,9418.43,5933.61,81,470.92
North,Gamma,Distributor,Oct,Budget,S006,SMB,8965.35,5648.17,77,448.27
North,Gamma,Distributor,Oct,Budget,S006,MidMarket,9253.25,5829.55,80,462.66
North,Gamma,Distributor,Oct,Budget,S006,Enterprise,9319.15,5871.06,81,465.96
North,Gamma,Distributor,Oct,Budget,S007,SMB,9140.08,5758.25,79,457.0
North,Gamma,Distributor,Oct,Budget,S007,MidMarket,9304.98,5862.14,80,465.25
North,Gamma,Distributor,Oct,Budget,S007,Enterprise,9310.88,5865.85,80,465.54
North,Gamma,Distributor,Oct,Budget,S008,SMB,9048.8,5700.74,78,452.44
North,Gamma,Distributor,Oct,Budget,S008,MidMarket,9438.7,5946.38,82,471.94
North,Gamma,Distributor,Oct,Budget,S008,Enterprise,9422.6,5936.24,81,471.13
North,Gamma,Distributor,Oct,Budget,S009,SMB,9080.53,5720.73,78,454.03
North,Gamma,Distributor,Oct,Budget,S009,MidMarket,9420.43,5934.87,81,471.02
North,Gamma,Distributor,Oct,Budget,S009,Enterprise,9458.33,5958.75,82,472.92
North,Delta,Online,Jan,Actual,S001,SMB,8626.58,5650.41,69,258.8
North,Delta,Online,Jan,Actual,S001,MidMarket,8804.91,5767.22,70,264.15
North,Delta,Online,Jan,Actual,S001,Enterprise,8855.24,5800.18,70,265.66
North,Delta,Online,Jan,Actual,S002,SMB,8656.17,5669.79,69,259.69
North,Delta,Online,Jan,Actual,S002,MidMarket,8769.49,5744.02,70,263.08
North,Delta,Online,Jan,Actual,S002,Enterprise,9065.82,5938.11,72,271.97
North,Delta,Online,Jan,Actual,S003,SMB,8300.75,5436.99,66,249.02
North,Delta,Online,Jan,Actual,S003,MidMarket,8548.08,5598.99,68,256.44
North,Delta,Online,Jan,Actual,S003,Enterprise,9197.4,6024.3,73,275.92
North,Delta,Online,Jan,Actual,S004,SMB,8693.33,5694.13,69,260.8
North,Delta,Online,Jan,Actual,S004,MidMarket,8937.66,5854.17,71,268.13
North,Delta,Online,Jan,Actual,S004,Enterprise,8971.99,5876.65,71,269.16
North,Delta,Online,Jan,Actual,S005,SMB,8835.91,5787.52,70,265.08
North,Delta,Online,Jan,Actual,S005,MidMarket,8622.24,5647.57,68,258.67
North,Delta,Online,Jan,Actual,S005,Enterprise,8959.57,5868.52,71,268.79
North,Delta,Online,Jan,Actual,S006,SMB,8865.49,5806.9,70,265.96
North,Delta,Online,Jan,Actual,S006,MidMarket,8983.82,5884.4,71,269.51
North,Delta,Online,Jan,Actual,S006,Enterprise,8939.15,5855.14,71,268.17
North,Delta,Online,Jan,Actual,S007,SMB,8838.08,5788.94,70,265.14
North,Delta,Online,Jan,Actual,S007,MidMarket,9148.4,5992.2,73,274.45
North,Delta,Online,Jan,Actual,S007,Enterprise,8998.73,5894.17,71,269.96
North,Delta,Online,Jan,Actual,S008,SMB,8662.66,5674.04,69,259.88
North,Delta,Online,Jan,Actual,S008,MidMarket,8835.99,5787.57,70,265.08
North,Delta,Online,Jan,Actual,S008,Enterprise,9352.31,6125.76,74,280.57
North,Delta,Online,Jan,Actual,S009,SMB,8756.24,5735.34,70,262.69
North,Delta,Online,Jan,Actual,S009,MidMarket,9242.57,6053.88,73,277.28
North,Delta,Online,Jan,Actual,S009,Enterprise,9170.9,6006.94,73,275.13
North,Delta,Online,Jan,Budget,S001,SMB,8025.21,5256.51,64,240.76
North,Delta,Online,Jan,Budget,S001,MidMarket,8279.96,5423.37,66,248.4
North,Delta,Online,Jan,Budget,S001,Enterprise,8407.71,5507.05,67,252.23
North,Delta,Online,Jan,Budget,S002,SMB,7890.4,5168.21,63,236.71
North,Delta,Online,Jan,Budget,S002,MidMarket,8152.14,5339.65,65,244.56
North,Delta,Online,Jan,Budget,S002,Enterprise,8186.89,5362.41,65,245.61
North,Delta,Online,Jan,Budget,S003,SMB,8037.58,5264.61,64,241.13
North,Delta,Online,Jan,Budget,S003,MidMarket,8278.33,5422.31,66,248.35
North,Delta,Online,Jan,Budget,S003,Enterprise,8305.08,5439.83,66,249.15
North,Delta,Online,Jan,Budget,S004,SMB,8116.77,5316.48,64,243.5
North,Delta,Online,Jan,Budget,S004,MidMarket,8220.52,5384.44,65,246.62
North,Delta,Online,Jan,Budget,S004,Enterprise,8413.27,5510.69,67,252.4
North,Delta,Online,Jan,Budget,S005,SMB,8079.96,5292.37,64,242.4
North,Delta,Online,Jan,Budget,S005,MidMarket,8099.71,5305.31,64,242.99
North,Delta,Online,Jan,Budget,S005,Enterprise,8598.45,5631.98,68,257.95
North,Delta,Online,Jan,Budget,S006,SMB,8308.14,5441.83,66,249.24
North,Delta,Online,Jan,Budget,S006,MidMarket,8564.89,5610.0,68,256.95
North,Delta,Online,Jan,Budget,S006,Enterprise,8720.64,5712.02,69,261.62
North,Delta,Online,Jan,Budget,S007,SMB,8002.33,5241.53,64,240.07
North,Delta,Online,Jan,Budget,S007,MidMarket,8374.08,5485.02,66,251.22
North,Delta,Online,Jan,Budget,S007,Enterprise,8643.83,5661.71,69,259.31
North,Delta,Online,Jan,Budget,S008,SMB,8391.52,5496.45,67,251.75
North,Delta,Online,Jan,Budget,S008,MidMarket,8363.27,5477.94,66,250.9
North,Delta,Online,Jan,Budget,S008,Enterprise,8789.02,5756.81,70,263.67
North,Delta,Online,Jan,Budget,S009,SMB,8540.71,5594.17,68,256.22
North,Delta,Online,Jan,Budget,S009,MidMarket,8723.45,5713.86,69,261.7
North,Delta,Online,Jan,Budget,S009,Enterprise,8675.2,5682.26,69,260.26
North,Delta,Online,Feb,Actual,S001,SMB,8737.82,5723.27,69,262.13
North,Delta,Online,Feb,Actual,S001,MidMarket,9222.93,6041.02,73,276.69
North,Delta,Online,Feb,Actual,S001,Enterprise,9217.03,6037.15,73,276.51
North,Delta,Online,Feb,Actual,S002,SMB,8730.6,5718.54,69,261.92
